oldid,genre_ids,id,popularity,title,vote_average,revenue
6757,"[27, 18, 14]",590995,37.907,The Craft: Legacy,6.3,1922557
9813,[35],13702,30.11,A Dirty Shame,5.4,1914166
1489,[28],17809,18.891,Fist of Legend,7.5,1907743
5393,"[12, 18, 53]",390062,23.209,Jungle,6.6,1906640
7131,[27],672582,50.856,The Deep House,6.2,1900000
4425,[53],1978,10.167,Stage Fright,6.8,1900000
3950,"[35, 18, 9648]",171372,7.057,Frank,6.9,1897363
9737,[35],19794,10.466,Labor Pains,5.4,1895782
9653,"[35, 27]",246403,17.224,Tusk,5.5,1882074
3021,[18],429191,14.858,A Fantastic Woman,7.1,1880736
3080,"[53, 18, 10749]",10497,20.843,Bitter Moon,7.1,1862805
9646,"[53, 80, 28]",262338,19.282,Good People,5.5,1857574
5047,[18],246860,11.206,Clouds of Sils Maria,6.7,1851517
1290,"[18, 878]",828,17.548,The Day the Earth Stood Still,7.5,1850000
7583,[27],28794,13.898,The House by the Cemetery,6.1,1845819
4394,[18],9953,15.978,A Love Song for Bobby Long,6.8,1841260
5500,"[28, 16, 878]",9389,9.268,Renaissance,6.6,1831348
9787,"[53, 18]",9264,22.19,Poison Ivy,5.4,1829804
9076,"[9648, 18, 27, 36]",455108,10.237,The Little Stranger,5.7,1824902
2023,"[36, 18, 10752]",284689,9.698,Testament of Youth,7.3,1822250
4305,[18],340485,11.257,American Honey,6.8,1818075
5550,[53],411638,11.572,The Fury of a Patient Man,6.5,1813729
654,"[18, 36]",29458,9.117,One Hundred Steps,7.8,1805884
1645,"[16, 10751, 14]",26963,18.638,The Secret of Kells,7.4,1803412
8604,"[14, 28, 53, 878]",4923,16.34,Zardoz,5.9,1800000
2649,"[18, 36]",96714,7.211,Diaz - Don't Clean Up This Blood,7.2,1800000
9722,"[27, 53]",14913,12.982,Boogeyman 2,5.4,1798418
1993,"[35, 878, 14]",892,14.758,Delicatessen,7.3,1794187
7605,[35],42442,6.304,Christmas Holidays,6.1,1791553
6803,"[18, 10749]",38448,11.351,Ondine,6.3,1790061
7170,"[27, 53, 9648]",433808,43.334,The Ritual,6.2,1786396
9983,"[53, 27]",157544,25.957,The Vatican Tapes,5.3,1784763
5372,"[35, 18]",396810,13.973,The Last Word,6.6,1783421
8493,[53],84336,11.702,Shadow Dancer,5.9,1777709
2765,"[10752, 18, 53]",336050,11.645,Son of Saul,7.1,1777043
697,"[9648, 80, 53]",963,18.474,The Maltese Falcon,7.8,1772000
7701,"[18, 14, 878, 53]",198287,15.954,After the Dark,6.1,1770376
5573,[27],10389,12.939,The Eye,6.5,1766761
511,"[16, 12, 9648]",712454,9.449,The Summit of the Gods,7.9,1756552
374,"[10749, 18]",43949,54.796,Flipped,8.0,1755212
8033,"[9648, 53, 10749]",46503,10.249,All Good Things,6.0,1754389
6210,"[35, 10749]",58232,11.783,Chalet Girl,6.4,1749457
8394,"[18, 10749]",192145,16.288,Third Person,5.9,1749201
8696,"[14, 12]",527400,18.439,Come Away,5.9,1746860
542,"[16, 35, 18]",24238,11.433,Mary and Max,7.8,1740429
2012,"[14, 878, 12]",902,19.322,The City of Lost Children,7.3,1738611
6813,[35],419499,5.753,Che vuoi che sia,6.3,1728588
9742,"[18, 10749, 10402]",330947,11.127,Song to Song,5.4,1710528
2699,"[35, 18, 10749]",8222,13.314,High Heels,7.2,1710057
8142,"[18, 10749]",25968,8.632,Veronika Decides to Die,6.0,1709178
4999,"[35, 18, 10752]",321751,12.103,A Perfect Day,6.7,1702433
9577,"[28, 80, 18]",34746,12.743,Death Wish V: The Face of Death,5.5,1702394
5677,[28],238751,14.638,Best of the Best,6.5,1700000
4542,"[18, 27, 9648, 53]",12205,18.567,Dark Water,6.8,1686839
3390,"[10749, 18]",582873,11.747,Martin Eden,7.0,1681545
1125,[18],74308,19.871,Detachment,7.6,1681521
9975,"[53, 27]",10063,14.59,The Breed,5.3,1675484
6081,[35],154441,4.95,Till Luck Do Us Part,6.4,1672940
9884,"[9648, 27, 53]",43552,18.638,Vanishing on 7th Street,5.3,1671196
8982,"[18, 10749]",89455,14.295,360,5.8,1663931
3557,"[35, 18]",429199,9.898,The Other Side of Hope,7.0,1657449
9242,"[35, 18, 10749]",84165,8.551,2 Days in New York,5.7,1653792
8232,"[10751, 12, 35, 14]",9564,19.552,Asterix & Obelix Take on Caesar,6.0,1644060
4907,[18],375183,14.348,A Family Man,6.7,1641235
4990,"[18, 27, 9648]",575776,20.307,Saint Maud,6.7,1640866
7565,"[27, 9648]",10972,12.73,Session 9,6.1,1612259
7631,[35],51447,8.428,Trophy Wife,6.1,1611000
1781,[18],527,13.474,Once Were Warriors,7.4,1608570
4649,"[18, 80]",381262,12.428,In Her Name,6.7,1600000
5323,"[10752, 53]",345009,24.786,Mine,6.6,1600000
3433,"[16, 10751]",11360,56.041,Dumbo,7.0,1600000
8176,"[18, 35]",441,12.934,Human Nature,6.0,1600000
307,"[18, 10402, 10749]",776503,40.15,CODA,8.0,1600000
5060,"[53, 80, 28]",394684,11.084,May God Save Us,6.6,1598584
4444,[18],28089,8.774,The Messenger,6.8,1595417
3797,[27],26466,26.698,Triangle,6.9,1594955
1408,"[10752, 36, 18]",592279,15.638,Kalashnikov AK-47,7.5,1593464
8486,"[18, 12, 36]",157843,9.555,Queen of the Desert,5.9,1592853
550,[18],596,14.179,The Grapes of Wrath,7.8,1591000
7934,[18],77805,25.116,Lovelace,6.0,1585582
2354,"[18, 10749]",420622,24.394,Professor Marston and the Wonder Women,7.2,1584759
7636,[18],111190,20.676,Adore,6.1,1575749
9135,"[18, 10402, 10749]",27,33.711,9 Songs,5.7,1574623
1765,"[80, 18, 9648, 53]",3766,10.388,The Lady from Shanghai,7.4,1564609
8538,"[37, 18, 28]",492565,14.181,The Kid,5.9,1561698
8908,[35],575113,8.233,Modalità aereo,5.8,1548450
2162,[35],11305,10.982,Mystery Train,7.3,1544973
1732,"[35, 18]",13446,11.243,Withnail & I,7.4,1544889
3005,"[18, 53, 10749]",267,13.885,Live Flesh,7.1,1535558
1197,[18],11171,22.518,Mysterious Skin,7.5,1524966
4554,[18],401246,11.316,The Square,6.7,1502347
425,"[35, 10752]",198,8.438,To Be or Not to Be,7.9,1500000
2878,"[18, 36, 53]",6106,8.267,Salvador,7.1,1500000
3794,"[12, 35, 80, 9648, 10749, 53, 36]",5185,10.955,The Private Life of Sherlock Holmes,6.9,1500000
475,"[35, 10749, 28]",22596,10.59,Safety Last!,7.9,1500000
6421,[14],433150,16.289,The Invisible Boy: Second Generation,6.4,1500000
2053,"[35, 18, 10749]",255,9.377,Stolen Kisses,7.3,1500000
2192,"[35, 18, 10749]",10938,12.223,Beautiful Thing,7.3,1500000
5296,"[18, 10749]",250124,12.974,The Diary of a Teenage Girl,6.6,1477002
9527,"[27, 53, 9648]",300665,27.626,Leatherface,5.5,1476843
7994,"[53, 28]",292040,16.253,Spooks: The Greater Good,6.0,1473809
4093,"[18, 35]",110390,10.079,A Pigeon Sat on a Branch Reflecting on Existence,6.8,1472431
4135,"[18, 9648, 53]",401898,18.343,Thelma,6.8,1471656
4525,"[16, 28, 878]",11633,10.216,Appleseed,6.8,1461989
1424,"[18, 10749]",638449,19.555,The Last Letter from Your Lover,7.5,1451974
8075,"[28, 18, 878, 53]",429415,24.757,Extinction,6.0,1451864
7289,[18],52505,16.95,The Other Woman,6.2,1451343
4972,"[27, 18]",23439,8.393,House of Usher,6.7,1450000
7344,[18],157829,7.783,The Disappearance of Eleanor Rigby: Them,6.2,1448076
751,"[18, 35]",382591,26.99,Two Is a Family,7.7,1447740
5013,"[18, 35]",244539,11.182,Infinitely Polar Bear,6.7,1430655
6209,[18],157827,8.99,Louder Than Bombs,6.4,1428004
1189,"[35, 80, 9648]",3529,12.816,The Thin Man,7.5,1423000
9590,"[27, 53]",14098,10.284,100 Feet,5.5,1415804
7173,"[36, 18]",209262,10.211,Parkland,6.2,1412181
4551,[18],283235,20.404,99 Homes,6.7,1411927
5355,"[18, 10749]",64678,15.575,The Art of Getting By,6.6,1406224
9513,"[28, 878, 53]",122857,18.613,Universal Soldier: Day of Reckoning,5.5,1402307
1769,"[10749, 35]",520172,25.69,Happiest Season,7.4,1401954
3217,"[35, 18]",156700,13.087,The Kings of Summer,7.0,1400000
3042,[18],11296,14.876,Birdy,7.1,1400000
8872,"[37, 28, 18]",174751,19.331,Jane Got a Gun,5.8,1397284
3085,"[10749, 18]",568467,19.705,Ammonite,7.1,1396905
8138,"[14, 27, 28, 878]",9997,12.849,Gabriel,6.0,1395610
6227,"[18, 37]",266285,22.829,The Salvation,6.4,1363964
5685,"[18, 80]",445040,27.72,My Friend Dahmer,6.5,1361611
5002,[18],232175,8.91,Gimme Shelter,6.7,1359910
9430,"[53, 18, 9648]",82390,17.639,The Paperboy,5.6,1353868
2318,[18],129112,10.265,Wadjda,7.2,1347747
6394,[18],627463,9.027,The Assistant,6.4,1338881
7439,[18],157851,8.982,Maps to the Stars,6.2,1338365
8720,"[18, 10402]",429202,12.106,Vox Lux,5.8,1330828
8636,"[35, 10749]",277547,24.926,Playing It Cool,5.9,1323415
867,"[18, 12]",336808,12.432,Embrace of the Serpent,7.7,1320005
2382,"[18, 36, 10749]",10452,13.985,Queen Margot,7.2,1318578
4582,"[18, 10749, 10752]",11541,12.035,The Year of Living Dangerously,6.7,1317657
59,"[18, 35]",644479,12.734,Dedicated to my ex,8.4,1315376
877,"[12, 35]",23832,6.863,For Love and Gold,7.7,1314230
3746,[18],4012,19.283,The Believer,6.9,1309316
7641,"[53, 80, 18]",10562,12.14,Under Suspicion,6.1,1308242
8535,"[18, 9648, 53]",340676,19.344,Personal Shopper,5.9,1305195
3879,"[12, 27, 878]",10973,15.374,Creature from the Black Lagoon,6.9,1300000
438,[18],25364,11.773,Ace in the Hole,7.9,1300000
2038,"[27, 878]",3019,10.655,Dr. Jekyll and Mr. Hyde,7.3,1300000
8011,"[28, 80, 18]",6935,14.119,Yamakasi,6.0,1297401
6179,"[35, 18, 10749]",45156,13.296,A Little Bit of Heaven,6.4,1296937
9418,"[28, 12, 35, 53]",13191,11.077,"War, Inc.",5.6,1296184
4566,[35],276843,10.73,What We Did on Our Holiday,6.7,1289998
2985,"[80, 53]",5204,6.761,Control,7.1,1277800
2845,"[10402, 16, 12, 35, 14]",12105,15.935,Yellow Submarine,7.1,1273261
8649,"[12, 18, 27]",14138,13.079,Black Water,5.9,1271556
68,"[16, 10751, 12, 14]",441130,25.216,Wolfwalkers,8.3,1266570
5479,"[27, 878]",14510,8.12,From Beyond,6.6,1261000
4009,[53],31997,11.736,Saboteur,6.9,1250000
3753,[35],58522,5.698,Boris - Il film,6.9,1248748
8555,"[35, 18]",84200,10.658,"For a Good Time, Call...",5.9,1243961
4568,"[35, 18]",14022,4.762,Slacker,6.7,1228108
337,"[53, 9648]",1092,18.243,The Third Man,8.0,1226098
6293,"[37, 28, 18]",13249,13.597,Seraphim Falls,6.4,1220058
8509,[18],340487,12.734,Certain Women,5.9,1215691
7145,"[27, 28, 53, 14]",460885,20.618,Mandy,6.2,1214525
4828,"[27, 9648, 53]",27431,12.222,The Cat o' Nine Tails,6.7,1204739
2865,"[80, 18]",14748,9.263,Boy A,7.1,1200398
1312,"[12, 35, 10749]",16305,7.78,Sullivan's Travels,7.5,1200000
5715,"[53, 18]",227700,12.254,Anna,6.5,1200000
7568,"[18, 10749]",545237,9.626,The Nest,6.1,1200000
4422,[18],8942,10.683,Wendy and Lucy,6.8,1192655
4508,"[28, 80, 53, 18]",51209,10.37,Kill the Irishman,6.8,1188194
1216,[18],2009,10.679,"4 Months, 3 Weeks and 2 Days",7.5,1185783
7843,"[18, 27, 9648, 53]",2212,12.697,Nightwatch,6.1,1179002
7105,"[12, 18, 53]",246080,12.542,Black Sea,6.2,1171559
9017,"[53, 27]",280002,70.491,The Remaining,5.7,1169603
9700,"[27, 53]",104755,15.231,The Lords of Salem,5.5,1165882
9914,[35],430528,14.13,If I Were a Boy,5.3,1162912
4456,"[18, 10749]",91745,12.184,Romeo & Juliet,6.8,1162635
1876,[27],21484,21.28,Possession,7.4,1158473
2660,[35],9071,8.757,Living in Oblivion,7.2,1148752
3657,[18],500860,12.296,The Mustang,6.9,1144575
903,[18],426426,15.234,Roma,7.7,1140769
8334,"[27, 53, 9648]",10900,8.141,Surveillance,5.9,1138322
8634,"[16, 10751, 12]",14906,22.85,Saludos Amigos,5.9,1135000
4666,"[18, 10749]",37606,9.29,Valmont,6.7,1132112
8453,"[18, 10749]",51994,10.54,The Deep Blue Sea,5.9,1126525
4639,"[12, 18, 35]",254375,10.523,Hector and the Search for Happiness,6.7,1124445
5642,"[27, 53, 14]",526051,17.9,Look Away,6.5,1119537
2869,"[35, 10749]",16553,14.853,Little Manhattan,7.1,1117920
2027,"[35, 80]",2640,17.833,Heathers,7.3,1108462
7904,"[27, 28, 53]",48572,8.344,Red State,6.1,1104682
824,"[37, 12, 28, 18, 10749]",995,13.93,Stagecoach,7.7,1103757
1926,"[27, 18, 53]",9539,33.313,Martyrs,7.3,1100000
8678,[35],499726,19.43,MILF,5.9,1100000
8239,"[9648, 35]",308024,9.669,The Overnight,6.0,1100000
646,"[16, 14]",843241,166.266,The Seven Deadly Sins: Cursed by Light,7.8,1094673
2969,"[27, 10402]",507076,19.114,Climax,7.1,1088907
8571,"[35, 80, 18]",45324,10.423,Casino Jack,5.9,1083683
2222,"[28, 80, 18]",20993,8.725,Brother 2,7.3,1080000
3575,[18],265228,7.666,Timbuktu,7.0,1076075
8671,"[18, 53, 80]",244761,21.285,The Captive,5.9,1075178
6238,"[18, 36, 35]",567965,15.738,Misbehaviour,6.4,1073290
8402,"[18, 53]",101173,12.356,Coriolanus,5.9,1072602
2947,[18],9769,58.127,Lolita,7.1,1071255
1835,"[35, 28, 12, 14]",590223,37.135,Love and Monsters,7.4,1070714
3149,"[18, 36]",364051,9.344,The Innocents,7.1,1063893
2891,"[18, 27, 9648]",4552,36.328,A Tale of Two Sisters,7.1,1062878
8303,"[18, 35, 36]",301348,9.398,Elvis & Nixon,6.0,1055287
9733,"[80, 28, 18]",500919,17.791,211,5.4,1052222
6487,"[53, 80, 27, 28]",601844,15.753,Becky,6.4,1045873
5841,"[35, 18]",5718,10.244,King of California,6.5,1045786
6837,[35],439998,6.73,Omicidio all'italiana,6.3,1042265
4632,"[35, 80, 18]",13685,12.716,Bottle Rocket,6.7,1040879
3407,"[10749, 18]",508791,12.828,The Sun Is Also a Star,7.0,1040000
7771,"[80, 18]",15577,10.646,Crossing Over,6.1,1037335
8242,[27],622420,26.488,The Jack in the Box,6.0,1035734
8684,[53],152259,19.836,Phantom,5.9,1034589
8069,"[35, 80, 53]",12834,12.115,Leaves of Grass,6.0,1034214
7405,"[80, 18, 10749]",152748,8.484,Ain't Them Bodies Saints,6.2,1031243
8973,"[27, 28, 10752]",675327,34.171,Shadow in the Cloud,5.8,1025190
2861,"[18, 14, 10751]",749004,12.134,Petite Maman,7.1,1024575
8006,"[9648, 878, 27, 53]",548473,18.976,Color Out of Space,6.0,1023510
8180,[18],286521,11.5,5 Flights Up,6.0,1020921
6873,"[878, 18, 53, 27]",549294,28.099,Synchronic,6.3,1019041
8460,"[80, 18, 27, 9648, 53]",18476,12.643,Horsemen,5.9,1017401
6661,"[35, 18, 10749]",325346,8.682,The Hollars,6.3,1016985
6302,"[28, 80, 53]",574060,44.939,Gunpowder Milkshake,6.4,1015760
3215,[18],414453,10.852,Columbus,7.0,1015744
922,"[12, 16]",366170,53.215,Yu-Gi-Oh!: The Dark Side of Dimensions,7.7,1015339
5899,"[18, 53]",441282,25.757,Night Hunter,6.5,1012932
9282,[35],440762,14.584,Jay and Silent Bob Reboot,5.6,1011305
1002,"[80, 18]",12093,16.757,Lilya 4-ever,7.6,1007747
1387,"[18, 80]",468284,8.967,The Insult,7.5,1001305
3487,"[80, 18, 9648]",4886,10.94,And Then There Were None,7.0,1000000
2944,"[18, 10749]",2998,13.394,Zabriskie Point,7.1,1000000
299,"[28, 12, 35, 18, 10752]",961,11.801,The General,8.0,1000000
385,"[18, 10402, 10749]",28971,11.677,Limelight,7.9,1000000
7,[18],389,36.344,12 Angry Men,8.5,1000000
4788,"[27, 9648, 53]",22307,9.725,Sisters,6.7,1000000
4366,"[18, 80]",44629,18.115,Animal Kingdom,6.8,1000000
6468,[27],27429,9.522,Shivers,6.4,1000000
313,"[18, 36, 10752]",307,12.325,"Rome, Open City",8.0,1000000
4382,"[80, 53]",188166,13.963,Blue Ruin,6.8,993313
4053,"[18, 35, 10749]",522098,13.03,Babyteeth,6.9,989310
5032,"[12, 28, 37]",68818,10.726,Blackthorn,6.7,987883
5732,[14],14517,8.56,MirrorMask,6.5,973613
9643,"[80, 18]",75622,10.628,Rampart,5.5,972512
6371,[18],50780,12.082,The Beaver,6.4,970816
986,"[80, 18, 36]",398978,27.411,The Irishman,7.6,968853
9805,"[80, 18, 28, 53, 878]",42194,33.658,Tekken,5.4,967000
413,"[18, 10752, 36]",17295,12.472,The Battle of Algiers,7.9,964028
1433,"[80, 9648, 53, 35]",1847,11.889,The Long Goodbye,7.5,959000
4573,"[18, 28, 80]",448776,23.319,A Prayer Before Dawn,6.7,958883
9069,"[18, 53, 80, 9648]",72477,12.769,Texas Killing Fields,5.7,957240
6621,"[878, 27, 53]",430231,18.024,The Endless,6.3,956425
2118,[18],407449,10.497,Lucky,7.3,955925
4578,"[35, 18]",63578,6.278,The Trip,6.7,951179
7445,"[12, 35]",13532,12.2,Fanboys,6.2,948753
653,"[16, 9648, 878, 53, 18]",4977,24.036,Paprika,7.8,946590
4914,"[18, 10749]",390056,14.461,Rebel in the Rye,6.7,944370
9151,"[28, 80, 18]",531499,64.702,The Tax Collector,5.7,942666
6984,[18],351454,12.675,Neruda,6.3,939101
7909,"[27, 35]",800497,25.291,Werewolves Within,6.1,937490
383,"[18, 10751]",21334,18.106,Children of Heaven,8.0,925402
3593,"[35, 18]",308084,13.259,Tangerine,7.0,924793
1322,"[16, 18, 14, 10751]",337703,11.969,The Red Turtle,7.5,921974
9648,[35],371865,7.701,Slack Bay,5.5,920719
7462,[18],192132,13.538,Palo Alto,6.1,919591
6934,[18],291351,12.169,The Sea of Trees,6.3,908927
8173,[35],16279,8.851,The Great Buck Howard,6.0,900689
1317,"[28, 18]",16219,13.829,Gladiator,7.5,900000
4967,"[53, 878]",10133,11.463,Cypher,6.7,898365
1608,[18],290542,12.175,You're Not You,7.4,894964
8895,"[28, 878, 53]",10596,13.521,Replicant,5.8,894844
6333,"[10751, 14, 18]",521034,17.683,The Secret Garden,6.4,889816
4744,"[878, 18, 12]",976720,126.385,Vesper,6.7,889529
9645,"[27, 53]",7182,20.222,Venom,5.5,881779
7699,"[53, 18]",489243,11.428,The Hummingbird Project,6.1,876980
5708,"[18, 37]",57120,12.705,Meek's Cutoff,6.5,876302
9296,"[12, 28, 878, 53]",28510,34.609,Universal Soldier: Regeneration,5.6,875386
5918,"[18, 10749]",80591,8.741,W.E.,6.5,868439
6177,"[10749, 35]",286554,13.492,Two Night Stand,6.4,868081
5903,"[80, 18, 53]",38542,11.715,The Disappearance of Alice Creed,6.5,867714
1697,"[18, 35, 10749]",49020,12.976,Submarine,7.4,864659
5658,"[53, 80, 27]",101669,11.712,Mother's Day,6.5,863044
290,"[10751, 16, 14]",110416,16.218,Song of the Sea,8.0,857522
2670,"[18, 53]",400090,16.847,The Nightingale,7.2,855756
7092,"[18, 28, 53]",459910,24.864,Braven,6.2,854319
5730,"[35, 18, 10749]",47218,7.825,Happythankyoumoreplease,6.5,853862
7967,"[27, 9648, 53]",41505,11.324,6 Souls,6.0,851517
9730,"[27, 80]",284564,9.836,31,5.4,850419
499,"[35, 18]",1675,12.354,Day for Night,7.9,850000
6997,"[80, 18, 53]",460071,12.294,Lizzie,6.2,844786
6314,"[18, 10749]",48650,25.15,Room in Rome,6.4,844281
9512,"[80, 18, 53]",385332,16.335,Terminal,5.5,843970
6738,"[27, 53, 878]",435615,16.56,Possessor Uncut,6.3,841334
208,"[18, 10752]",20941,26.17,Innocent Voices,8.1,837000
6010,"[35, 28]",457335,23.357,Guns Akimbo,6.5,835102
6858,"[80, 18, 35]",541305,19.767,Kajillionaire,6.3,829900
4113,"[18, 35, 10749]",15708,10.112,Latter Days,6.8,819939
7312,"[27, 35]",29095,10.097,Waxwork,6.2,808114
6515,"[35, 27, 878]",15239,9.651,The Toxic Avenger,6.4,800000
7709,[18],369894,13.508,Wakefield,6.1,798214
2339,"[18, 53, 80, 9648]",979,32.862,Irreversible,7.2,792200
4915,"[18, 27, 53]",17609,23.526,Antichrist,6.7,791867
2582,"[35, 878]",646380,47.552,Don't Look Up,7.2,791863
8261,"[28, 35, 53]",11847,8.354,The Accidental Spy,6.0,790144
6889,"[28, 80, 27, 53]",503736,59.525,Army of the Dead,6.3,780000
1894,"[18, 36]",4107,8.339,Bloody Sunday,7.4,773228
7668,"[18, 14, 878]",157834,10.798,The Zero Theorem,6.1,770706
6799,"[16, 12, 35, 10751]",326215,20.764,Ooops! Noah Is Gone...,6.3,769028
8253,"[18, 36]",505707,10.51,Waiting for the Barbarians,6.0,761361
5231,"[16, 14, 878]",15035,18.45,Fire and Ice,6.6,760883
7157,"[35, 10749, 14, 878]",26255,12.413,Love Potion No. 9,6.2,754935
1813,"[14, 18]",34647,16.581,Enter the Void,7.4,754249
255,[18],19426,14.643,Nights of Cabiria,8.1,752045
8540,"[80, 28, 53]",49010,8.896,Hobo with a Shotgun,5.9,748453
9013,"[27, 53, 9648]",621707,17.633,The Vigil,5.7,742476
377,"[10752, 18, 53]",15383,10.86,Army of Shadows,7.9,741766
9482,"[28, 35, 14, 27]",457943,13.886,Slaughterhouse Rulez,5.6,730762
2565,"[9648, 53]",18030,11.882,Kiss Me Deadly,7.2,726000
8371,"[35, 27]",7091,12.857,Vampire's Kiss,5.9,725131
9364,"[18, 53, 27]",5956,9.656,Joshua,5.6,719968
9980,"[53, 18, 80, 9648]",109099,12.164,Passion,5.3,713616
3916,"[10752, 28, 18]",78215,33.396,Into the White,6.9,712216
3546,"[10752, 18]",339987,16.573,The Exception,7.0,708973
7760,"[27, 878, 18, 53]",523936,46.551,Meander,6.1,700000
615,"[80, 18, 53]",11656,12.123,The Virgin Spring,7.8,700000
2547,"[27, 18, 14]",138,22.48,Dracula,7.2,700000
6206,"[28, 53, 27]",467938,25.317,Revenge,6.4,692079
1135,"[35, 10749, 18]",13562,8.338,My Man Godfrey,7.6,684200
6066,"[35, 18]",300667,14.763,3 Generations,6.4,680351
2186,"[28, 35, 18]",663870,14.113,Riders of Justice,7.3,679505
892,[18],4497,13.798,Viridiana,7.7,679244
6546,"[53, 27, 80]",207768,49.609,I Spit on Your Grave 2,6.3,678604
5113,"[80, 18, 9648, 53]",11468,10.519,The Salton Sea,6.6,676698
2402,"[18, 10749]",76543,8.896,Tyrannosaur,7.2,676111
3743,[18],1951,12.435,Manderlay,6.9,674918
7264,"[28, 80, 27, 9648]",14240,10.144,Maniac Cop,6.2,671382
5446,"[80, 28, 53]",438674,21.093,Dragged Across Concrete,6.6,660132
7316,"[28, 27, 53, 35]",10070,16.816,Feast,6.2,658573
9098,[18],253161,11.555,Madame Bovary,5.7,658532
8192,"[35, 18]",346681,7.855,Wilson,6.0,653951
157,"[18, 878]",19,19.793,Metropolis,8.2,650422
4936,"[878, 53]",505948,21.305,I Am Mother,6.7,643593
3959,[53],308032,18.217,The Stanford Prison Experiment,6.9,643557
3159,"[18, 14]",103328,10.886,Holy Motors,7.1,641100
935,"[12, 37]",576,17.907,The Wild Bunch,7.7,638641
9341,"[35, 18, 9648, 10749, 878, 53, 27]",46837,7.776,Kaboom,5.6,635162
6067,"[28, 18, 36]",253450,13.59,The Assassin,6.4,632542
7410,"[53, 10749, 18, 9648]",721625,21.889,Songbird,6.2,620836
7922,"[18, 35]",308453,14.136,The Bronze,6.1,615816
7734,"[18, 53]",63493,14.386,The Ledge,6.1,610986
4034,"[80, 18]",12281,8.37,Mean Creek,6.9,603943
7340,[35],8675,16.204,Orgazmo,6.2,602302
1495,"[28, 80, 18, 53]",877,28.898,Scarface,7.5,600000
6960,"[18, 36, 27, 53, 35, 12, 14]",179111,8.268,A Field in England,6.3,600000
7995,[28],290764,32.845,Tracers,6.0,593683
4494,"[27, 35, 878]",15762,11.792,Night of the Creeps,6.8,591366
8832,"[18, 10749]",60281,12.837,To the Wonder,5.8,587615
3625,"[80, 18, 10751]",495193,20.321,Benji,6.9,585333
8515,"[35, 27]",241843,16.77,Cooties,5.9,581011
2105,"[10749, 18]",306745,11.641,Freeheld,7.3,573335
5659,"[53, 80, 27]",43947,45.93,I Spit on Your Grave,6.5,572809
6063,"[14, 18, 53, 878]",11559,13.447,Tideland,6.4,566611
9404,"[10749, 18]",86835,13.897,Knight of Cups,5.6,566006
7726,"[18, 53]",13825,11.904,The Lazarus Project,6.1,558000
3400,"[878, 53]",14139,14.094,Timecrimes,7.0,553198
367,"[16, 878, 28]",149,39.088,Akira,8.0,553171
9273,"[18, 27, 878]",336455,13.589,Viral,5.7,551760
8085,"[18, 9648, 878, 53]",11099,11.663,The Final Cut,6.0,548039
4222,"[878, 18, 53]",14337,18.683,Primer,6.8,545436
6888,"[18, 53]",571473,7.293,5 Is the Perfect Number,6.3,544436
6689,"[35, 80, 18]",9968,8.631,The Big White,6.3,541840
7189,[18],78571,10.52,Being Flynn,6.2,540152
243,"[18, 36]",5801,8.877,Pather Panchali,8.1,536364
2638,"[35, 18]",403431,10.705,Brigsby Bear,7.2,532669
5684,"[18, 80]",400,10.904,Things to Do in Denver When You're Dead,6.5,529766
2763,[18],266,9.782,Contempt,7.1,528428
2234,[18],11197,14.534,Evil,7.3,528245
8806,"[35, 80, 18]",192134,11.894,Dom Hemingway,5.8,523511
4318,[10751],520765,11.016,Go!,6.8,520191
9885,"[27, 53]",534072,15.543,Great White,5.3,517929
